1	1
2	2
3	3
4	4
4	4
5	2
6	5
7	6
8	7
9	8
10	9
11	10
12	10
13	11
14	11
15	11
16	11
17	11
18	12
19	13
20	14
21	8
22	15
23	16
24	5
25	14
26	1
27	15
28	17
29	18
30	19
31	20
32	21
33	21
34	21
35	21
36	22
37	8
38	23
39	23
40	23
41	23
42	23
43	23
44	24
45	12
46	12
47	12
48	12
49	12
50	12
51	12
52	8
53	8
54	14
2	14
2	14
55	18
56	25
57	3
58	26
59	27
60	8
61	14
62	28
63	29
64	29
65	29
66	29
45	29
67	29
68	29
69	29
70	29
71	29
72	29
73	29
74	29
75	29
76	29
77	29
58	18
78	30
79	31
80	32
81	33
82	33
83	34
84	2
85	35
86	15
87	5
88	36
89	25
84	15
84	37
84	17
90	38
91	39
92	1
93	40
94	41
94	12
94	15
94	8
94	18
94	26
94	42
95	43
96	44
97	45
98	46
99	47
100	47
101	47
102	47
103	47
104	48
105	49
106	12
107	50
108	12
109	29
110	45
111	15
112	51
113	51
114	51
115	51
116	51
117	51
118	51
119	47
120	47
121	47
122	47
123	52
124	45
31	15
125	12
126	14
127	14
128	14
129	53
130	53
131	53
132	53
133	53
134	12
135	30
136	8
137	8
138	8
139	29
140	29
141	29
142	29
143	29
144	29
145	29
146	29
147	24
148	4
149	18
150	54
151	30
152	55
153	56
154	2
155	8
156	57
157	58
158	2
123	59
159	56
160	56
161	56
162	56
163	56
164	56
165	56
166	56
167	8
84	30
168	2
169	60
170	30
171	61
172	61
173	2
174	62
175	45
176	63
177	64
178	64
179	64
180	64
181	64
182	64
183	64
184	64
185	64
186	64
187	45
188	65
189	65
190	65
191	65
192	30
193	5
194	30
195	20
196	24
197	66
198	6
199	18
200	19
201	67
202	67
203	14
204	15
205	45
206	45
207	12
208	68
209	8
210	69
211	69
212	8
212	24
213	14
214	12
215	65
216	12
217	14
205	45
218	17
219	70
220	12
221	16
222	30
223	45
224	8
225	71
226	72
227	73
228	17
86	8
229	17
230	8
231	8
232	2
233	65
234	14
235	8
236	45
237	8
134	30
80	46
80	27
80	74
80	75
238	76
239	77
240	18
241	78
242	24
243	26
244	22
245	22
246	69
247	17
248	71
249	73
94	79
94	18
123	30
94	15
94	8
94	80
250	80
123	81
94	17
94	45
251	82
252	29
65	2
253	12
254	17
87	1
255	83
256	73
257	53
258	18
258	14
258	2
258	12
259	37
259	84
259	37
259	45
259	15
259	8
259	15
259	8
259	85
259	8
260	25
259	55
259	85
259	85
259	85
260	80
259	18
259	16
261	15
262	29
263	8
264	24
265	12
266	12
267	29
268	35
269	18
270	24
271	12
272	30
273	16
274	86
275	87
276	8
277	8
45	18
278	29
279	88
280	88
281	88
282	88
283	88
284	88
285	88
286	5
287	18
288	89
289	89
290	8
291	90
198	12
198	12
292	45
259	55
212	37
293	12
294	8
132	1
295	8
296	91
297	16
298	3
213	71
299	92
300	92
301	92
302	92
303	92
304	4
305	15
306	1
307	93
308	93
309	45
310	47
311	47
312	47
313	47
314	8
315	30
316	17
317	55
318	14
51	14
319	56
320	8
321	53
322	12
323	12
324	91
325	30
326	12
259	14
327	18
109	16
328	26
329	94
80	95
330	24
331	55
332	17
333	16
334	8
335	56
336	29
337	18
338	12
339	18
51	45
340	53
341	53
342	53
343	18
344	15
345	53
346	53
347	53
348	14
349	71
350	4
351	15
352	96
353	96
354	1
355	17
356	8
357	37
358	20
359	8
360	30
361	97
362	97
363	97
364	98
365	98
366	98
367	8
368	16
369	41
86	18
370	8
123	99
371	17
372	84
373	84
374	100
375	101
376	101
377	101
378	101
379	101
380	101
381	8
382	45
383	102
384	12
385	103
252	15
109	104
386	65
387	105
388	40
389	47
390	47
391	91
392	45
393	77
394	49
395	12
396	55
397	45
398	55
399	45
400	15
401	30
156	45
94	30
9	1
316	55
402	29
403	12
156	45
259	24
404	24
29	8
405	14
406	45
296	32
407	71
408	30
409	17
123	2
410	18
411	17
412	45
413	70
414	18
64	29
94	20
415	18
416	45
417	18
418	106
419	8
420	73
421	7
422	17
423	45
424	8
425	8
426	72
427	107
428	30
429	108
430	109
431	14
432	110
223	8
433	45
434	30
24	5
435	5
436	5
437	15
438	24
439	62
440	8
441	18
442	14
27	111
443	17
444	14
445	12
446	73
447	73
448	73
449	73
450	73
451	73
452	73
453	73
454	73
455	73
456	30
457	20
94	105
458	15
459	45
80	52
460	8
461	17
462	84
463	30
464	17
465	45
466	8
467	112
468	112
469	12
392	45
470	8
471	82
21	58
472	113
473	30
474	35
45	12
21	24
475	45
